Conta: 
Titular: 
Data Inicial: 01/01/2021
Data Final: 31/03/2021

Subconta;Ativo;Abertura;Fechamento;Tempo Operação;Qtd;Lado;Preço Compra;Preço Venda;Médio;Resultado;Resultado(%);Total;TET
 - ;WDOFUT;10/02/2021 16:24:12;10/02/2021 16:32:48;8min35s;1;C;5.395,24;5.392,23;Não;-30,07;-3,01;3.159,23;54min37s
 - ;WDOFUT;10/02/2021 17:40:23;10/02/2021 18:01:19;20min56s;1;C;5.395,24;5.404,26;Sim;90,22;9,02;3.249,45;1h16min10s
 - ;WDOFUT;11/02/2021 09:23:30;11/02/2021 09:33:16;9min45s;1;V;5.362,16;5.371,18;Não;90,22;9,02;3.339,67;15h43min7s
 - ;WDOFUT;11/02/2021 09:40:47;11/02/2021 09:43:31;2min43s;1;V;5.365,16;5.362,16;Não;-30,07;-3,01;3.309,60;17min16s
 - ;WDOFUT;11/02/2021 10:00:00;11/02/2021 10:01:34;1min34s;1;V;5.362,16;5.359,15;Não;-30,07;-3,01;3.279,53;19min13s
 - ;WDOFUT;11/02/2021 10:06:34;11/02/2021 10:08:15;1min40s;1;V;5.359,15;5.359,15;Não;0;0;3.279,53;6min34s
 - ;WDOFUT;11/02/2021 10:16:57;11/02/2021 10:20:42;3min44s;1;V;5.356,14;5.359,15;Não;30,07;3,01;3.309,60;10min22s
 - ;WDOFUT;11/02/2021 10:30:56;11/02/2021 10:31:22;25s;1;V;5.359,15;5.356,14;Não;-30,07;-3,01;3.279,53;13min59s
 - ;WDOFUT;11/02/2021 10:43:52;11/02/2021 10:46:51;2min58s;1;C;5.368,17;5.365,16;Sim;-30,07;-3,01;3.249,45;12min55s
 - ;WDOFUT;11/02/2021 11:04:30;11/02/2021 11:10:44;6min14s;1;C;5.380,20;5.392,23;Não;120,29;12,03;3.369,75;20min37s
 - ;WDOFUT;11/02/2021 12:09:23;11/02/2021 12:11:11;1min47s;1;C;5.392,23;5.386,22;Não;-60,15;-6,01;3.309,60;1h4min53s
 - ;WDOFUT;11/02/2021 12:27:51;11/02/2021 12:28:29;37s;1;V;5.386,22;5.380,20;Sim;-60,15;-6,01;3.249,45;18min27s
 - ;WDOFUT;11/02/2021 12:30:44;11/02/2021 12:35:03;4min18s;1;C;5.392,23;5.386,22;Não;-60,15;-6,01;3.189,31;2min52s
 - ;WDOFUT;11/02/2021 12:40:55;11/02/2021 12:44:11;3min16s;1;V;5.386,22;5.380,20;Não;-60,15;-6,01;3.129,16;10min10s
 - ;WDOFUT;11/02/2021 13:01:39;11/02/2021 13:08:42;7min3s;1;C;5.392,23;5.389,22;Não;-30,07;-3,01;3.099,08;20min43s
 - ;WDOFUT;11/02/2021 13:20:10;11/02/2021 13:36:28;16min18s;1;C;5.392,23;5.386,22;Não;-60,15;-6,01;3.038,94;18min31s
 - ;WDOFUT;11/02/2021 13:39:40;11/02/2021 13:59:25;19min45s;1;C;5.392,23;5.404,26;Não;120,30;12,03;3.159,23;19min29s
 - ;WDOFUT;11/02/2021 17:07:40;11/02/2021 18:02:35;54min55s;1;V;5.404,26;5.398,24;Sim;-60,15;-6,01;3.099,08;3h27min59s
 - ;WDOFUT;12/02/2021 09:34:20;12/02/2021 09:37:31;3min11s;1;V;5.410,27;5.404,26;Sim;-60,15;-6,01;3.038,94;16h26min40s
 - ;WDOFUT;12/02/2021 10:23:03;12/02/2021 10:25:32;2min28s;1;C;5.422,30;5.416,29;Não;-60,15;-6,01;2.978,79;48min43s
 - ;WDOFUT;12/02/2021 10:45:39;12/02/2021 10:46:33;54s;1;C;5.419,30;5.413,28;Sim;-60,15;-6,01;2.918,64;22min35s
 - ;WDOFUT;12/02/2021 10:46:45;12/02/2021 10:48:14;1min28s;1;V;5.413,28;5.407,27;Sim;-60,15;-6,01;2.858,49;1min6s
 - ;WDOFUT;12/02/2021 10:51:58;12/02/2021 10:56:58;4min59s;1;C;5.419,30;5.419,30;Sim;0;0;2.858,49;5min13s
 - ;WDOFUT;12/02/2021 11:08:04;12/02/2021 11:11:30;3min26s;1;V;5.410,27;5.410,27;Sim;0;0;2.858,49;16min5s
 - ;WDOFUT;12/02/2021 11:30:54;12/02/2021 11:35:12;4min17s;1;V;5.413,28;5.407,27;Não;-60,15;-6,01;2.798,35;22min50s
 - ;WDOFUT;12/02/2021 11:37:57;12/02/2021 11:53:01;15min3s;1;V;5.395,24;5.407,27;Sim;120,29;12,03;2.918,64;7min3s
 - ;WDOFUT;12/02/2021 12:37:02;12/02/2021 12:39:59;2min57s;1;C;5.407,27;5.401,25;Sim;-60,15;-6,01;2.858,49;59min4s
 - ;WDOFUT;12/02/2021 12:47:12;12/02/2021 12:51:38;4min25s;1;V;5.377,19;5.389,22;Não;120,30;12,03;2.978,79;10min10s
 - ;WDOFUT;12/02/2021 13:30:02;12/02/2021 13:43:12;13min9s;1;V;5.386,22;5.380,20;Não;-60,15;-6,01;2.918,64;42min50s
 - ;WDOFUT;12/02/2021 14:12:10;12/02/2021 14:32:23;20min13s;1;V;5.380,20;5.377,19;Não;-30,07;-3,01;2.888,57;42min7s
 - ;WDOFUT;12/02/2021 15:14:29;12/02/2021 15:36:55;22min25s;1;C;5.392,23;5.389,22;Sim;-30,07;-3,01;2.858,49;1h2min19s
 - ;WDOFUT;12/02/2021 15:54:48;12/02/2021 16:12:29;17min40s;1;C;5.392,23;5.392,23;Não;0;0;2.858,49;40min18s
 - ;WDOFUT;12/02/2021 17:28:05;12/02/2021 18:15:07;47min1s;1;C;5.395,24;5.389,22;Não;-60,15;-6,01;2.798,35;1h33min16s
 - ;WDOFUT;17/02/2021 13:03:46;17/02/2021 13:04:18;31s;1;C;5.395,24;5.437,34;Sim;421,03;42,10;3.219,38;4d19h
 - ;WDOFUT;17/02/2021 14:26:30;17/02/2021 14:31:24;4min54s;1;C;5.431,33;5.428,32;Não;-30,07;-3,01;3.189,30;1h22min43s
 - ;WDOFUT;17/02/2021 15:08:51;17/02/2021 15:22:12;13min21s;1;C;5.431,33;5.428,32;Sim;-30,07;-3,01;3.159,23;42min21s
 - ;WDOFUT;17/02/2021 15:40:05;17/02/2021 15:53:22;13min16s;1;C;5.431,33;5.434,33;Sim;30,07;3,01;3.189,30;31min13s
 - ;WDOFUT;17/02/2021 16:23:19;17/02/2021 16:46:03;22min43s;1;C;5.431,33;5.428,32;Sim;-30,07;-3,01;3.159,23;43min14s
 - ;WDOFUT;17/02/2021 17:04:10;17/02/2021 17:33:42;29min31s;1;C;5.434,33;5.431,33;Não;-30,07;-3,01;3.129,16;40min50s
 - ;WDOFUT;18/02/2021 09:34:11;18/02/2021 09:45:35;11min24s;1;V;5.410,27;5.410,27;Sim;0;0;3.129,16;16h30min
 - ;WDOFUT;18/02/2021 10:16:04;18/02/2021 10:18:47;2min42s;1;C;5.419,30;5.416,29;Sim;-30,07;-3,01;3.099,08;41min53s
 - ;WDOFUT;18/02/2021 10:21:58;18/02/2021 10:30:00;8min2s;1;C;5.422,30;5.422,30;Não;0;0;3.099,08;5min53s
 - ;WDOFUT;18/02/2021 11:39:31;18/02/2021 11:42:04;2min33s;1;C;5.443,36;5.437,34;Não;-60,15;-6,01;3.038,94;1h17min32s
 - ;WDOFUT;18/02/2021 12:25:58;18/02/2021 12:36:33;10min35s;1;C;5.446,36;5.452,38;Não;60,15;6,01;3.099,08;46min27s
 - ;WDOFUT;18/02/2021 14:54:01;18/02/2021 15:31:22;37min21s;1;C;5.461,40;5.461,40;Não;0;0;3.099,08;2h28min2s
 - ;WDOFUT;18/02/2021 17:31:49;18/02/2021 17:46:11;14min22s;1;V;5.449,37;5.446,36;Sim;-30,07;-3,01;3.069,01;2h37min47s
 - ;WDOFUT;19/02/2021 09:27:12;19/02/2021 09:35:36;8min23s;1;V;5.443,36;5.452,38;Sim;90,22;9,02;3.159,23;15h55min22s
 - ;WDOFUT;19/02/2021 09:59:55;19/02/2021 10:01:33;1min38s;1;V;5.431,33;5.425,31;Não;-60,15;-6,01;3.099,08;32min42s
 - ;WDOFUT;19/02/2021 10:08:54;19/02/2021 10:15:33;6min39s;1;V;5.425,31;5.425,31;Não;0;0;3.099,08;8min59s
 - ;WDOFUT;19/02/2021 10:25:28;19/02/2021 10:29:05;3min36s;1;C;5.440,35;5.434,33;Sim;-60,15;-6,01;3.038,93;16min34s
 - ;WDOFUT;19/02/2021 10:33:54;19/02/2021 10:51:04;17min9s;1;V;5.416,29;5.422,30;Não;60,15;6,01;3.099,08;8min25s
 - ;WDOFUT;19/02/2021 11:14:20;19/02/2021 11:19:01;4min41s;1;V;5.419,30;5.419,30;Não;0;0;3.099,08;40min25s
 - ;WDOFUT;19/02/2021 11:29:57;19/02/2021 11:37:02;7min5s;1;V;5.413,28;5.413,28;Não;0;0;3.099,08;15min36s
 - ;WDOFUT;19/02/2021 13:01:33;19/02/2021 13:28:31;26min57s;1;V;5.392,23;5.389,22;Não;-30,07;-3,01;3.069,01;1h31min36s
 - ;WDOFUT;19/02/2021 15:09:45;19/02/2021 15:28:06;18min21s;1;C;5.425,31;5.428,32;Sim;30,07;3,01;3.099,08;2h8min11s
 - ;WDOFUT;19/02/2021 15:34:21;19/02/2021 15:37:35;3min13s;1;C;5.428,32;5.422,30;Não;-60,15;-6,01;3.038,94;24min36s
 - ;WDOFUT;19/02/2021 16:13:49;19/02/2021 16:26:53;13min4s;1;V;5.422,30;5.416,29;Sim;-60,15;-6,01;2.978,79;39min27s
 - ;WDOFUT;19/02/2021 16:55:08;19/02/2021 17:06:51;11min42s;1;V;5.404,26;5.416,29;Sim;120,29;12,03;3.099,08;41min19s
 - ;WDOFUT;22/02/2021 09:03:40;22/02/2021 09:05:17;1min36s;1;C;5.422,30;5.521,55;Sim;992,44;99,24;4.091,52;2d16h
 - ;WDOFUT;22/02/2021 09:14:39;22/02/2021 09:16:28;1min48s;1;C;5.536,58;5.533,58;Não;-30,07;-3,01;4.061,44;10min59s
 - ;WDOFUT;22/02/2021 11:06:07;22/02/2021 11:11:02;4min55s;1;V;5.512,53;5.524,55;Sim;120,29;12,03;4.181,74;1h51min27s
 - ;WDOFUT;22/02/2021 11:11:06;22/02/2021 11:11:06;-;1;V;5.515,53;5.518,54;Não;30,07;3,01;4.211,81;4min59s
 - ;WDOFUT;22/02/2021 11:48:01;22/02/2021 12:01:44;13min43s;1;V;5.503,50;5.524,55;Sim;210,52;21,05;4.422,33;36min54s
 - ;WDOFUT;22/02/2021 12:40:51;22/02/2021 12:43:27;2min35s;1;C;5.518,54;5.512,53;Sim;-60,15;-6,01;4.362,18;52min50s
 - ;WDOFUT;22/02/2021 12:55:53;22/02/2021 12:57:33;1min40s;1;V;5.509,52;5.503,50;Não;-60,15;-6,01;4.302,03;15min1s
 - ;WDOFUT;22/02/2021 13:17:43;22/02/2021 13:32:11;14min28s;1;V;5.503,50;5.503,50;Sim;0;0;4.302,03;21min49s
 - ;WDOFUT;22/02/2021 14:05:18;22/02/2021 14:36:52;31min34s;1;V;5.470,42;5.494,48;Não;240,59;24,06;4.542,62;47min35s
 - ;WDOFUT;23/02/2021 09:34:08;23/02/2021 09:43:25;9min16s;1;C;5.473,43;5.470,42;Sim;-30,07;-3,01;4.512,55;19h28min49s
 - ;WDOFUT;23/02/2021 10:08:19;23/02/2021 10:12:41;4min22s;1;V;5.455,39;5.452,38;Não;-30,07;-3,01;4.482,48;34min10s
 - ;WDOFUT;23/02/2021 10:37:31;23/02/2021 10:38:27;56s;1;C;5.470,42;5.464,41;Sim;-60,15;-6,01;4.422,33;29min12s
 - ;WDOFUT;23/02/2021 10:45:03;23/02/2021 10:56:59;11min55s;1;C;5.470,42;5.476,44;Sim;60,15;6,01;4.482,48;7min32s
 - ;WDOFUT;23/02/2021 12:12:17;23/02/2021 12:13:07;50s;1;V;5.473,43;5.473,43;Sim;0;0;4.482,48;1h27min13s
 - ;WDOFUT;23/02/2021 13:29:47;23/02/2021 13:36:04;6min16s;1;V;5.437,34;5.434,33;Não;-30,07;-3,01;4.452,40;1h17min30s
 - ;WDOFUT;23/02/2021 15:55:20;23/02/2021 16:50:06;54min46s;1;C;5.452,38;5.464,41;Sim;120,30;12,03;4.572,70;2h25min32s
 - ;WDOFUT;24/02/2021 10:12:52;24/02/2021 10:16:02;3min10s;1;V;5.422,30;5.416,29;Não;-60,15;-6,01;4.512,55;18h17min32s
 - ;WDOFUT;24/02/2021 10:57:05;24/02/2021 10:59:28;2min22s;1;C;5.443,36;5.437,34;Sim;-60,15;-6,01;4.452,40;44min13s
 - ;WDOFUT;24/02/2021 11:11:38;24/02/2021 11:21:55;10min16s;1;C;5.440,35;5.446,36;Sim;60,15;6,01;4.512,55;14min33s
 - ;WDOFUT;24/02/2021 11:30:07;24/02/2021 11:31:11;1min3s;1;C;5.449,37;5.443,36;Não;-60,15;-6,01;4.452,40;18min28s
 - ;WDOFUT;24/02/2021 11:31:38;24/02/2021 11:32:44;1min5s;1;C;5.449,37;5.443,36;Não;-60,15;-6,01;4.392,26;1min30s
 - ;WDOFUT;24/02/2021 11:34:38;24/02/2021 11:37:51;3min13s;1;C;5.449,37;5.449,37;Não;0;0;4.392,26;3min
 - ;WDOFUT;24/02/2021 11:52:32;24/02/2021 11:56:00;3min28s;1;C;5.452,38;5.449,37;Não;-30,07;-3,01;4.362,18;17min53s
 - ;WDOFUT;24/02/2021 12:04:18;24/02/2021 12:05:00;42s;1;C;5.452,38;5.446,36;Não;-60,15;-6,01;4.302,04;11min46s
 - ;WDOFUT;24/02/2021 12:15:25;24/02/2021 12:19:08;3min43s;1;V;5.437,34;5.437,34;Sim;0;0;4.302,04;11min6s
 - ;WDOFUT;24/02/2021 13:18:46;24/02/2021 13:28:33;9min47s;1;V;5.428,32;5.431,33;Não;30,07;3,01;4.332,11;1h3min20s
 - ;WDOFUT;24/02/2021 13:34:34;24/02/2021 13:41:37;7min2s;1;V;5.431,33;5.425,31;Não;-60,15;-6,01;4.271,96;15min48s
 - ;WDOFUT;24/02/2021 13:50:19;24/02/2021 13:50:45;25s;1;V;5.434,33;5.428,32;Sim;-60,15;-6,01;4.211,81;15min45s
 - ;WDOFUT;24/02/2021 13:50:45;24/02/2021 13:51:29;44s;1;C;5.437,34;5.440,35;Sim;30,07;3,01;4.241,89;25s
 - ;WDOFUT;24/02/2021 13:57:15;24/02/2021 14:13:00;15min45s;1;C;5.440,35;5.434,33;Não;-60,15;-6,01;4.181,74;6min29s
 - ;WDOFUT;24/02/2021 14:23:29;24/02/2021 14:31:03;7min34s;1;C;5.437,34;5.434,33;Sim;-30,07;-3,01;4.151,67;26min14s
 - ;WDOFUT;24/02/2021 15:11:52;24/02/2021 15:38:34;26min42s;1;C;5.440,35;5.437,34;Não;-30,07;-3,01;4.121,59;48min22s
